time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2014-08-10T14:07:11.310Z,36.8201,-97.8647,2.36,2.5,mb_lg,,79,0.177,0.36,us,usb000s1pq,2014-08-10T22:09:50.937Z,"11km W of Medford, Oklahoma",earthquake
2014-08-10T13:39:32.423Z,37.2963,-115.0675,5,2.96,ml,15,77.1,0.111,0.1997,nn,nn00455443,2014-08-10T21:42:10.964Z,"9km ESE of Alamo, Nevada",earthquake
2014-08-10T13:33:23.280Z,5.853,127.1141,98.64,5.6,mwb,,51,1.946,0.77,us,usb000s1pi,2014-08-25T16:37:05.000Z,"117km ESE of Pondaguitan, Philippines",earthquake
2014-08-10T12:12:25.060Z,0.829,-26.1336,10,5,mb,,97,14.615,0.79,us,usb000s1pb,2014-08-10T20:15:01.230Z,"Central Mid-Atlantic Ridge",earthquake
2014-08-10T11:40:02.080Z,-6.2583,153.0597,10,4.8,mb,,40,2.239,0.99,us,usb000s1p8,2014-08-10T19:42:37.392Z,"198km S of Taron, Papua New Guinea",earthquake
2014-08-10T11:08:47.200Z,18.7698,-64.7305,24,3.2,Md,5,273.6,0.36741095,0.23,pr,pr14222004,2014-08-10T19:11:20.157Z,"40km NNW of Road Town, British Virgin Islands",earthquake
2014-08-10T10:40:03.182Z,37.3273,-115.0823,9.0817,3.86,ml,19,80.77,0.083,0.1683,nn,nn00455424,2014-08-12T01:58:00.320Z,"8km ESE of Alamo, Nevada",earthquake
2014-08-10T10:14:39.000Z,51.6855,178.3905,111.9,2.8,ml,,,,0.16,ak,ak11352910,2014-08-10T18:17:19.241Z,"30km SSW of Little Sitkin Island, Alaska",earthquake
2014-08-10T10:02:33.900Z,36.2001,-97.414,4.468,2.5,ml,,,,0.56,us,usb000s1p4,2014-08-16T06:43:42.625Z,"15km SW of Perry, Oklahoma",earthquake
2014-08-10T08:37:41.400Z,19.1121,-66.8227,23,2.9,Md,13,284.4,0.69619435,0.27,pr,pr14222002,2014-08-10T16:40:15.875Z,"69km N of Hatillo, Puerto Rico",earthquake
2014-08-10T07:19:45.600Z,19.0081,-64.2925,22,3.2,Md,6,313.2,0.66385499,0.28,pr,pr14222003,2014-08-10T15:22:23.936Z,"73km NNE of Road Town, British Virgin Islands",earthquake
2014-08-10T07:03:42.000Z,51.5189,-175.7779,9.1,4.1,mb,,,,0.8,us,usb000s1nr,2014-08-10T15:06:18.078Z,"72km ESE of Adak, Alaska",earthquake
2014-08-10T06:21:59.000Z,60.0647,-152.4133,89.8,2.5,ml,,,,0.69,ak,ak11352796,2014-08-10T14:24:34.935Z,"45km NW of Anchor Point, Alaska",earthquake
2014-08-10T04:38:43.670Z,32.537,-109.1438,5,3,ml,,75,1.147,0.55,us,usb000s1ne,2014-08-11T03:56:59.335Z,"45km WNW of Lordsburg, New Mexico",earthquake
2014-08-10T03:43:17.130Z,41.1626,142.1761,41,6,mb,,49,2.97,0.91,us,usb000s1nc,2014-08-25T16:37:04.000Z,"81km E of Mutsu, Japan",earthquake
2014-08-10T03:14:26.000Z,-27.898,-71.097,33.8,4.3,mwr,,,,0.99,us,usb000s1na,2014-08-12T23:49:13.000Z,"81km NNW of Vallenar, Chile",earthquake
2014-08-10T02:15:20.330Z,1.5214,124.464,251.96,4.7,mb,,79,2.996,1.14,us,usb000s1n5,2014-08-10T10:17:52.922Z,"42km W of Manado, Indonesia",earthquake
2014-08-10T00:53:06.820Z,35.8272,-97.4147,3.22,2.5,mb_lg,,38,0.044,0.64,us,usb000s1my,2014-08-10T01:09:26.000Z,"5km S of Guthrie, Oklahoma",earthquake
2014-08-10T00:08:20.000Z,18.9634,-68.209,80,3.4,Md,12,262.8,0.4761071,0.33,pr,pr14222000,2014-08-10T08:11:02.929Z,"46km NNE of Punta Cana, Dominican Republic",earthquake
2014-08-09T23:02:25.490Z,26.2009,143.7025,10,4.6,mb,,63,1.624,0.74,us,usb000s1ms,2014-08-10T07:04:58.715Z,"177km ESE of Chichi-shima, Japan",earthquake
2014-08-09T22:37:31.870Z,47.7017,146.9654,422.19,4.4,mb,,116,2.955,0.59,us,usb000s1mn,2014-08-10T06:40:04.143Z,"197km SW of Vostok, Russia",earthquake
2014-08-09T22:23:14.000Z,60.4033,-140.0438,2,2.7,ml,,,,0.6,ak,ak11352636,2014-08-22T23:30:11.952Z,"97km N of Yakutat, Alaska",earthquake
2014-08-09T21:11:40.870Z,11.6715,95.9759,24.5,4.4,mb,,99,3.166,0.96,us,usb000s1me,2014-08-10T05:14:29.038Z,"297km WSW of Myeik, Burma",earthquake
2014-08-09T21:06:03.000Z,67.1024,-146.1113,5.6,3.1,ml,,,,0.87,ak,ak11352624,2014-08-22T23:31:01.314Z,"70km NNW of Fort Yukon, Alaska",earthquake
2014-08-09T20:25:43.760Z,-3.0827,139.6453,69.03,4.6,mb,,132,7.388,0.92,us,usb000s1m4,2014-08-10T04:28:14.693Z,"115km WSW of Abepura, Indonesia",earthquake
2014-08-09T16:46:29.370Z,35.1743333,-118.6643333,11.9,3.17,ml,70,21,0.06004,0.16,ci,ci15536505,2014-08-11T17:53:35.537Z,"3km WNW of Bear Valley Springs, California",earthquake
2014-08-09T16:29:19.200Z,17.7838,-63.8595,146,3.1,Md,10,316.8,0.86328099,0.18,pr,pr14221006,2014-08-09T17:44:54.194Z,"67km WNW of The Bottom, Bonaire, Saint Eustatius and Saba ",earthquake
2014-08-09T15:47:40.000Z,60.3242,-140.3009,2.2,2.8,ml,,,,0.57,ak,ak11352488,2014-08-22T23:30:55.446Z,"92km NNW of Yakutat, Alaska",earthquake
2014-08-09T15:28:54.000Z,52.17,-115.17,5,4.3,ml,,,,0.42,us,usb000s1kt,2014-08-09T23:31:30.763Z,"27km SW of Rocky Mountain House, Canada",earthquake
2014-08-09T15:27:34.310Z,19.4073,-70.5888,26.86,4.5,mb,,68,0.132,1.07,us,usb000s1ku,2014-08-15T05:49:42.789Z,"3km SSE of Licey al Medio, Dominican Republic",earthquake
2014-08-09T15:16:19.460Z,-10.1081,124.9257,45.82,4.6,mb,,129,0.737,1.32,us,usb000s1km,2014-08-09T23:18:55.178Z,"65km SSE of Neob, Indonesia",earthquake
2014-08-09T14:46:31.000Z,51.7504,178.4646,108.6,2.9,ml,9,165.599986752001,,0.15,ak,ak11365019,2014-08-22T23:32:56.459Z,"22km S of Little Sitkin Island, Alaska",earthquake
2014-08-09T13:10:02.980Z,34.0773333,-118.7256667,6.89,2.74,ml,72,46,0.05082,0.25,ci,ci15536489,2014-08-11T17:03:38.070Z,"6km NW of Malibu Beach, California",earthquake
2014-08-09T12:40:09.120Z,-23.1052,-70.8917,28.88,4,mwr,,185,0.511,1.11,us,usb000s1k9,2014-08-09T20:43:08.563Z,"78km NW of Antofagasta, Chile",earthquake
2014-08-09T11:44:19.000Z,52.586,-169.1703,7.6,2.9,ml,,,,0.37,ak,ak11352361,2014-08-22T23:30:07.893Z,"44km SSW of Nikolski, Alaska",earthquake
2014-08-09T11:35:57.000Z,57.4328,-146.1937,25,2.9,ml,37,205.199983584001,,0.42,ak,ak11365002,2014-08-22T23:32:41.498Z,"223km S of Middleton Island, Alaska",earthquake
2014-08-09T10:56:09.740Z,17.3233,-94.1735,159.03,4.2,mb,,175,2.208,0.79,us,usb000s1jw,2014-08-09T18:58:41.723Z,"68km S of Las Choapas, Mexico",earthquake
2014-08-09T10:55:22.000Z,51.7998,178.4347,107.6,3.1,ml,,,,0.45,ak,ak11352352,2014-08-22T23:30:07.188Z,"17km SSW of Little Sitkin Island, Alaska",earthquake
2014-08-09T10:54:44.640Z,8.3549,125.9784,35,4.6,mb,,118,1.336,0.69,us,usb000s1jy,2014-08-09T18:57:19.357Z,"4km SW of Rosario, Philippines",earthquake
2014-08-09T10:48:21.500Z,19.127,-65.5879,52,3,Md,8,280.8,0.86507762,0.25,pr,pr14221005,2014-08-09T18:51:04.270Z,"81km NNE of Vieques, Puerto Rico",earthquake
2014-08-09T10:45:23.420Z,15.3174,-93.0468,93.43,4.1,mb,,172,1.298,0.91,us,usb000s1jt,2014-08-09T18:48:07.076Z,"20km SW of Mapastepec, Mexico",earthquake
2014-08-09T10:04:03.000Z,52.0662,178.0772,168.9,2.7,ml,11,165.599986752001,,0.73,ak,ak11364998,2014-08-22T23:32:39.926Z,"32km E of Kiska Volcano, Alaska",earthquake
2014-08-09T09:58:26.380Z,35.829,-97.4243,5,2.5,mb_lg,,38,0.04,0.34,us,usb000s1jp,2014-08-09T13:51:47.029Z,"5km S of Guthrie, Oklahoma",earthquake
2014-08-09T09:25:58.500Z,19.1704,-65.5885,26,3,Md,12,284.4,0.90550181,0.2,pr,pr14221003,2014-08-09T17:28:40.395Z,"86km NNE of Vieques, Puerto Rico",earthquake
2014-08-09T07:12:13.000Z,53.9319,-173.8118,26.7,2.7,ml,7,223.199982144001,,0.51,ak,ak11364992,2014-08-22T23:32:39.210Z,"194km N of Atka, Alaska",earthquake
2014-08-09T06:53:44.720Z,31.8248,104.2269,44.12,4.6,mb,,81,10.461,0.61,us,usb000s1je,2014-08-09T07:18:57.494Z,"26km NW of Yongchang, China",earthquake
2014-08-09T06:45:50.920Z,36.5481,69.8362,235.87,4.3,mb,,57,0.827,0.78,us,usb000s1jb,2014-08-09T14:48:30.178Z,"3km SW of Farkhar, Afghanistan",earthquake
2014-08-09T06:23:42.090Z,-5.183,131.8975,50.16,4.6,mb,,62,2.275,1.36,us,usb000s1j6,2014-08-09T14:26:16.602Z,"108km WNW of Tual, Indonesia",earthquake
2014-08-09T05:49:39.420Z,38.8516,141.9619,79.17,4.4,mb,,155,3.288,0.48,us,usb000s1j5,2014-08-09T13:52:13.558Z,"32km SE of Ofunato, Japan",earthquake
2014-08-09T04:27:26.000Z,52.3645,-170.012,3.6,2.5,ml,,,,0.57,ak,ak11352296,2014-08-22T23:30:39.476Z,"55km ESE of Yunaska Island, Alaska",earthquake
2014-08-09T04:04:48.270Z,-8.3869,159.8082,56.01,5,mb,,98,1.054,0.71,us,usb000s1ix,2014-08-09T04:40:50.871Z,"35km SE of Buala, Solomon Islands",earthquake
2014-08-09T03:59:43.000Z,51.4518,178.8331,36,2.9,ml,13,190.799984736001,,0.25,ak,ak11352292,2014-08-22T23:33:00.356Z,"59km SSE of Little Sitkin Island, Alaska",earthquake
2014-08-09T03:53:06.900Z,18.2138,-64.751,19,2.5,Md,4,147.6,0.23895187,0.23,pr,pr14221001,2014-08-09T11:55:39.988Z,"23km SE of Charlotte Amalie, U.S. Virgin Islands",earthquake
2014-08-09T03:23:31.000Z,51.6063,178.3654,27.2,3.2,ml,18,183.599985312001,,0.67,ak,ak11352288,2014-08-22T23:32:59.565Z,"39km SSW of Little Sitkin Island, Alaska",earthquake
2014-08-09T02:59:54.510Z,51.8736,178.4348,121.62,4.2,mb,,151,0.733,1.36,us,usb000s1im,2014-08-22T23:29:58.291Z,"9km SSW of Little Sitkin Island, Alaska",earthquake
2014-08-09T02:28:43.880Z,27.8011,142.9527,10,5.2,mb,,87,0.979,0.87,us,usb000s1ij,2014-08-09T10:31:21.435Z,"107km NE of Chichi-shima, Japan",earthquake
2014-08-09T00:34:46.700Z,36.9597,-121.5852,7.6,2.9,Md,83,25.2,0,0.12,nc,nc72270580,2014-08-11T22:55:03.668Z,"5km SSW of Gilroy, California",earthquake
2014-08-08T20:58:40.400Z,35.8079,-97.4233,5.07,3.1,mb_lg,,33,0.028,0.62,us,usb000s1hp,2014-08-09T20:27:47.000Z,"7km S of Guthrie, Oklahoma",earthquake
2014-08-08T20:54:33.500Z,19.413,-155.2775,1.7,2.5,Ml,,54,0,0.27,hv,hv60749451,2014-08-13T21:21:23.205Z,"4km WSW of Volcano, Hawaii",earthquake
2014-08-08T20:45:38.150Z,35.8087,-97.4341,4.02,2.9,mb_lg,,32,0.02,0.67,us,usb000s1hm,2014-08-09T18:43:52.000Z,"7km S of Guthrie, Oklahoma",earthquake
2014-08-08T20:25:14.000Z,51.7703,178.4838,111.4,2.6,ml,,,,0.26,ak,ak11364780,2014-08-22T19:37:37.165Z,"19km S of Little Sitkin Island, Alaska",earthquake
2014-08-08T20:21:56.970Z,35.8072,-97.4326,3.48,3.4,mb_lg,,27,0.021,0.89,us,usb000s1hi,2014-08-13T09:02:18.887Z,"7km S of Guthrie, Oklahoma",earthquake
2014-08-08T20:17:37.600Z,19.4208,-155.28,2.6,2.8,Ml,,86.4,0.00898315,0.34,hv,hv60749431,2014-08-13T21:21:01.834Z,"4km WSW of Volcano, Hawaii",earthquake
2014-08-08T20:12:15.000Z,19.052,-64.5035,43,3.1,Md,3,345.6,1.04563899,0.03,pr,pr14220002,2014-08-09T17:28:44.000Z,"71km N of Road Town, British Virgin Islands",earthquake
2014-08-08T18:07:48.240Z,35.8403,-97.4369,5,3.2,mb_lg,,33,0.046,0.38,us,usb000s1gp,2014-08-09T17:10:33.186Z,"4km SSW of Guthrie, Oklahoma",earthquake
2014-08-08T17:02:53.000Z,60.267,-153.3884,166,2.6,ml,,,,0.77,ak,ak11352167,2014-08-22T19:36:38.327Z,"47km SW of Redoubt Volcano, Alaska",earthquake
2014-08-08T16:57:01.150Z,2.4375,99.0513,152.44,4.6,mb,,90,0.284,0.81,us,usb000s1gb,2014-08-09T00:59:37.622Z,"28km SSE of Parapat, Indonesia",earthquake
2014-08-08T16:48:23.800Z,35.9405,-120.4922,11,3.4,Mw,97,36,0.01796631,0.07,nc,nc72270370,2014-08-09T09:02:46.006Z,"25km SSW of Coalinga, California",earthquake
2014-08-08T16:44:42.410Z,-14.7944,166.6727,66.15,5.3,mb,,80,8.459,1.01,us,usb000s1g6,2014-08-09T00:47:12.630Z,"49km NW of Port-Olry, Vanuatu",earthquake
2014-08-08T14:03:48.330Z,5.0027,127.4874,128.23,5.2,mb,,78,2.796,0.93,us,usb000s1fa,2014-08-08T15:11:14.523Z,"208km SE of Pondaguitan, Philippines",earthquake
2014-08-08T11:42:16.000Z,51.7305,178.4503,104.9,2.7,ml,,,,0.36,ak,ak11352040,2014-08-22T19:36:07.478Z,"24km S of Little Sitkin Island, Alaska",earthquake
2014-08-08T10:33:11.030Z,51.2957,-178.0331,53.48,4.4,mb,,188,1.026,0.97,us,usb000s1dg,2014-08-22T19:36:41.051Z,"65km S of Tanaga Volcano, Alaska",earthquake
2014-08-08T10:24:13.000Z,51.1787,-178.0096,17.8,3,ml,,,,0.75,ak,ak11351996,2014-08-22T19:36:17.103Z,"77km E of Amatignak Island, Alaska",earthquake
2014-08-08T09:28:22.000Z,60.0358,-152.1612,71.2,2.5,ml,,,,0.53,ak,ak11351959,2014-08-22T19:36:42.407Z,"34km NNW of Anchor Point, Alaska",earthquake
2014-08-08T09:24:41.160Z,-5.9253,130.7584,10,4.6,mb,,76,3.335,1.27,us,usb000s1d6,2014-08-08T17:27:20.425Z,"222km W of Tual, Indonesia",earthquake
2014-08-08T09:24:02.400Z,37.3627,-118.5398,9.1,2.9,Ml,38,68.4,0.01796631,0.06,nc,nc72270215,2014-08-19T17:50:54.401Z,"7km W of West Bishop, California",earthquake
2014-08-08T08:20:49.490Z,34.7715,24.8385,34.19,4.7,mb,,78,0.517,1.05,us,usb000s1d3,2014-08-08T14:01:53.175Z,"31km S of Moirai, Greece",earthquake
2014-08-08T07:41:27.630Z,-37.8677,176.1549,289.87,4.3,mb,,44,0.849,1.42,us,usb000s1cz,2014-08-08T15:43:56.436Z,"20km S of Tauranga, New Zealand",earthquake
2014-08-08T07:32:03.990Z,-0.3326,123.0086,75.65,4.5,mb,,70,0.743,1.35,us,usb000s1cw,2014-08-08T15:34:42.841Z,"72km NNE of Luwuk, Indonesia",earthquake
2014-08-08T06:51:36.130Z,-24.3372,-179.9906,529.9,4.6,mb,,116,6.809,1.22,us,usb000s1cp,2014-08-08T14:54:09.551Z,"South of the Fiji Islands",earthquake
2014-08-08T05:47:08.750Z,40.198,143.4825,37.18,4.5,mb,,135,1.831,1.24,us,usb000s1ck,2014-08-21T11:43:29.855Z,"144km ENE of Miyako, Japan",earthquake
2014-08-08T04:10:14.500Z,-33.7636,-72.2011,10,5.1,mb,,77,0.876,0.83,us,usb000s1ci,2014-08-11T04:42:50.009Z,"56km WSW of San Antonio, Chile",earthquake
2014-08-08T01:06:05.000Z,61.4426,-147.5322,1.4,2.8,ml,,,,0.65,ak,ak11351811,2014-08-22T19:36:50.233Z,"72km WNW of Valdez, Alaska",earthquake
2014-08-08T00:22:03.900Z,18.5725,-66.7368,16,2.7,Md,8,212.4,0.2173923,0.25,pr,pr14220000,2014-08-08T08:24:38.402Z,"11km NNW of Arecibo, Puerto Rico",earthquake
2014-08-08T00:09:04.290Z,37.6416,72.0365,140.06,4.3,mb,,74,1.272,1.15,us,usb000s1bz,2014-08-08T08:11:49.373Z,"43km ENE of Shughnon, Tajikistan",earthquake
2014-08-08T00:06:45.070Z,0.6795,-25.9019,10,4.9,mb,,93,14.34,1.14,us,usb000s1c0,2014-08-08T08:09:24.517Z,"Central Mid-Atlantic Ridge",earthquake
2014-08-07T23:25:32.000Z,59.9447,-153.1358,100,3,ml,,,,0.81,ak,ak11351669,2014-08-08T07:28:33.748Z,"64km SSW of Redoubt Volcano, Alaska",earthquake
2014-08-07T21:45:53.770Z,33.4835,-116.47,14.79,3.25,ml,107,22,0.05435,0.19,ci,ci15535825,2014-08-22T05:54:39.860Z,"20km ESE of Anza, California",earthquake
2014-08-07T21:45:46.320Z,33.4866667,-116.4646667,14.3,2.53,ml,46,33,0.04901,0.17,ci,ci15535817,2014-08-22T05:58:23.369Z,"20km ESE of Anza, California",earthquake
2014-08-07T19:55:44.400Z,19.2455,-64.7639,32,3,Md,6,291.6,0.83543321,0.46,pr,pr14219004,2014-08-08T03:58:12.637Z,"93km N of Road Town, British Virgin Islands",earthquake
2014-08-07T19:50:29.000Z,52.1673,-176.5097,232,3,ml,,,,0.46,ak,ak11351330,2014-08-08T03:52:56.157Z,"33km NNE of Adak, Alaska",earthquake
2014-08-07T18:56:57.010Z,-20.3477,-177.8148,504.29,4.9,mb,,98,4.688,1,us,usb000s14y,2014-08-08T02:59:39.725Z,"98km ENE of Ndoi Island, Fiji",earthquake
2014-08-07T18:41:49.200Z,18.7712,-64.2494,83,2.7,Md,5,331.2,0.49587004,1.09,pr,pr14219005,2014-08-08T02:45:01.298Z,"55km NE of Road Town, British Virgin Islands",earthquake
2014-08-07T16:39:22.470Z,36.8153,-97.9858,3.41,3.2,mb_lg,,37,0.31,0.45,us,usb000s13k,2014-08-09T16:32:21.019Z,"22km W of Medford, Oklahoma",earthquake
2014-08-07T16:36:20.990Z,38.893,-115.2778,0,2.87,ml,5,80.6,0.595,0.6213,nn,nn00455179,2014-08-09T16:04:04.000Z,"22km NE of Currant, Nevada",earthquake
2014-08-07T16:24:04.200Z,20.0788,-155.7935,16.8,4.5,Ml,,122.4,0.04491576,0.14,hv,hv60748981,2014-08-13T20:21:15.999Z,"14km WNW of Waimea, Hawaii",earthquake
2014-08-07T16:03:44.600Z,35.5784,-97.2835,7.36,2.9,mb_lg,,38,0.017,0.84,us,usb000s1cj,2014-08-09T14:04:45.000Z,"1km NNE of Jones, Oklahoma",earthquake
2014-08-07T15:53:29.730Z,2.9819,125.3068,172.72,4.8,mb,,89,3.009,1.25,us,usb000s137,2014-08-07T23:55:56.727Z,"169km NNE of Laikit, Laikit II (Dimembe), Indonesia",earthquake
2014-08-07T11:17:01.500Z,17.9799,-64.1501,49,3.2,Md,4,338.4,0.84890794,0.25,pr,pr14219003,2014-08-07T19:19:32.489Z,"64km ENE of Christiansted, U.S. Virgin Islands",earthquake
2014-08-07T10:51:04.610Z,48.5246,154.7899,56.04,4.6,mb,,172,4.945,0.88,us,usb000s129,2014-08-07T18:53:35.935Z,"258km SSW of Severo-Kuril'sk, Russia",earthquake
2014-08-07T10:45:10.090Z,15.6688,-94.54,41.73,4.9,mb,,157,2.39,1.49,us,usb000s124,2014-08-07T15:19:11.036Z,"63km S of San Francisco del Mar, Mexico",earthquake
2014-08-07T08:50:03.920Z,9.6582,-84.2359,21.51,4.4,mb,,216,0.363,1.3,us,usb000s11n,2014-08-11T02:39:59.170Z,"9km S of Tejar, Costa Rica",earthquake
2014-08-07T07:25:16.000Z,59.5999,-153.0737,105.4,2.7,ml,,,,0.76,ak,ak11350933,2014-08-07T18:15:57.615Z,"72km WSW of Anchor Point, Alaska",earthquake
2014-08-07T07:13:33.750Z,-17.9661,-178.5269,545.93,4.6,mb,,78,3.265,1.03,us,usb000s114,2014-08-07T15:16:10.274Z,"280km SE of Lambasa, Fiji",earthquake
2014-08-07T06:36:31.500Z,19.7117,-68.9355,20,2.9,Md,6,316.8,1.30076053,0.2,pr,pr14219002,2014-08-07T14:39:06.228Z,"70km NE of Santa Barbara de Samana, Dominican Republic",earthquake
2014-08-07T05:24:54.320Z,4.56,126.4982,76.31,5.1,mb,,69,2.655,1.23,us,usb000s10t,2014-08-07T13:27:26.982Z,"147km SE of Sarangani, Philippines",earthquake
2014-08-07T04:16:20.130Z,33.0905,-116.0641667,11.35,2.81,ml,81,29,0.1891,0.26,ci,ci15535473,2014-08-07T19:22:08.960Z,"25km SSW of Salton City, California",earthquake
2014-08-07T03:26:12.060Z,-5.5134,-11.4385,10,4.8,mb,,77,3.767,0.87,us,usb000s10d,2014-08-07T11:28:40.820Z,"Ascension Island region",earthquake
2014-08-07T02:24:05.600Z,18.9927,-64.7314,8,2.7,Md,5,306,0.58300662,0.25,pr,pr14219001,2014-08-07T10:26:33.936Z,"64km N of Road Town, British Virgin Islands",earthquake
2014-08-07T01:37:05.590Z,46.876,-27.3545,10,4.6,mb,,91,8.177,0.96,us,usb000s105,2014-08-07T09:39:40.017Z,"Northern Mid-Atlantic Ridge",earthquake
2014-08-07T01:29:05.400Z,19.5618,-67.2738,43,2.9,Md,3,338.4,1.09863959,0.11,pr,pr14219000,2014-08-07T09:31:35.259Z,"119km N of San Antonio, Puerto Rico",earthquake
2014-08-07T01:07:26.000Z,52.1389,-175.3585,118.3,2.6,ml,,,,0.11,ak,ak11350810,2014-08-07T09:10:03.839Z,"79km W of Atka, Alaska",earthquake
2014-08-06T23:11:07.700Z,37.1277,-121.5283,7.5,2.6,Md,89,61.2,0.01796631,0.05,nc,nc72269440,2014-08-08T02:39:08.897Z,"8km ENE of San Martin, California",earthquake
2014-08-06T21:49:16.130Z,34.3293333,-116.9973333,11.64,2.77,ml,101,26,0.07247,0.14,ci,ci15535393,2014-08-07T18:09:16.760Z,"12km SSW of Lucerne Valley, California",earthquake
2014-08-06T20:35:33.010Z,-6.2189,150.8464,54.18,5.1,mb,,51,2.403,0.79,us,usb000s0y3,2014-08-07T04:38:06.354Z,"107km SE of Kimbe, Papua New Guinea",earthquake
2014-08-06T18:45:39.630Z,47.0149,-27.2473,11.16,4.9,mb,,86,15.688,0.85,us,usb000s0wf,2014-08-07T02:48:12.103Z,"Northern Mid-Atlantic Ridge",earthquake
2014-08-06T16:06:44.690Z,36.581,-97.606,5,3,ml,,,,0.66,us,usb000s10u,2014-08-21T20:17:12.000Z,"27km SSE of Medford, Oklahoma",earthquake
2014-08-06T15:21:50.570Z,35.8513,-97.3936,5.57,3.1,mb_lg,,67,0.073,0.25,us,usb000s0td,2014-08-07T10:30:44.776Z,"4km SE of Guthrie, Oklahoma",earthquake
2014-08-06T15:16:19.540Z,-7.2306,128.0279,39.93,4.9,mb,,25,3.327,0.74,us,usb000s0t9,2014-08-06T23:18:53.940Z,"Kepulauan Barat Daya, Indonesia",earthquake
2014-08-06T15:12:04.020Z,38.8807,142.2074,55.53,4.5,mb,,200,3.213,0.66,us,usb000s0ta,2014-08-06T23:14:58.730Z,"47km ESE of Ofunato, Japan",earthquake
2014-08-06T13:05:40.420Z,-7.2528,128.0923,26.68,4.8,mb,,93,4.527,0.77,us,usb000s0sn,2014-08-06T21:08:19.722Z,"Kepulauan Barat Daya, Indonesia",earthquake
2014-08-06T11:45:22.960Z,-7.2725,128.0457,10,6.1,mwp,,17,3.301,1.29,us,usb000s0r6,2014-08-25T16:37:02.000Z,"Kepulauan Barat Daya, Indonesia",earthquake
2014-08-06T10:56:03.550Z,36.6822,-98.3807,4.6,2.6,mb_lg,,67,0.365,0.49,us,usb000s0qx,2014-08-06T20:57:18.777Z,"8km SSW of Cherokee, Oklahoma",earthquake
2014-08-06T10:54:04.000Z,53.1979,-166.7485,45.3,2.6,ml,,,,0.46,ak,ak11350388,2014-08-06T18:56:45.404Z,"76km S of Unalaska, Alaska",earthquake
2014-08-06T09:26:49.100Z,18.7227,-64.5621,24,2.5,Md,4,302.4,0.30902046,0.14,pr,pr14218003,2014-08-06T17:29:25.977Z,"34km N of Road Town, British Virgin Islands",earthquake
2014-08-06T09:12:08.090Z,-19.2426,-177.6054,579.11,4.3,mb,,43,4.381,0.72,us,usb000s0qd,2014-08-06T17:14:36.768Z,"193km NE of Ndoi Island, Fiji",earthquake
2014-08-06T08:47:50.000Z,67.678,-162.7705,15.3,2.7,ml,,,,0.89,ak,ak11350349,2014-08-06T16:50:22.636Z,"14km NE of Noatak, Alaska",earthquake
2014-08-06T06:45:45.840Z,5.5648,126.8598,68.12,4.6,mb,,141,1.963,1.15,us,usb000s0pu,2014-08-06T14:48:24.347Z,"116km SE of Pondaguitan, Philippines",earthquake
2014-08-06T06:39:59.000Z,61.981,-151.0927,63.5,3,ml,,,,0.64,ak,ak11350310,2014-08-06T14:42:36.307Z,"61km WNW of Willow, Alaska",earthquake
2014-08-06T04:20:28.470Z,-7.5463,128.1913,177.85,4.7,mb,,57,3.109,0.72,us,usb000s0nr,2014-08-06T12:23:06.026Z,"Kepulauan Barat Daya, Indonesia",earthquake
2014-08-06T04:19:01.170Z,-29.8883,-179.2198,360.56,4.9,mb,,111,1.294,1.22,us,usb000s0nq,2014-08-06T12:21:34.946Z,"145km WSW of Raoul Island, New Zealand",earthquake
2014-08-06T03:46:06.650Z,22.1013,121.458,82.06,4.8,mb,,105,0.794,1.2,us,usb000s0nl,2014-08-06T11:48:46.005Z,"74km E of Hengchun, Taiwan",earthquake
2014-08-06T03:31:21.270Z,41.8822,-119.6417,0.4642,2.77,ml,4,77.05,0.493,0.0229,nn,nn00454948,2014-08-06T16:46:41.678Z,"64km SE of Lakeview, Oregon",earthquake
2014-08-06T03:28:30.000Z,9.9722,-103.6317,10,4.7,mb,,164,9.006,0.65,us,usb000s0nh,2014-08-06T11:31:00.364Z,"Northern East Pacific Rise",earthquake
2014-08-06T02:13:09.200Z,34.1093333,-117.3153333,17.39,2.74,ml,127,16,0.0165,0.18,ci,ci15535089,2014-08-06T20:22:13.950Z,"2km W of San Bernardino, California",earthquake
2014-08-06T01:34:10.610Z,1.5845,126.617,51.28,4.5,mb,,113,1.101,0.39,us,usb000s0n9,2014-08-06T09:36:48.719Z,"121km NW of Kota Ternate, Indonesia",earthquake
2014-08-06T01:23:10.000Z,53.5139,-165.3703,47.3,2.7,ml,,,,0.55,ak,ak11350107,2014-08-06T09:25:36.136Z,"74km SSE of Akutan, Alaska",earthquake
2014-08-06T01:07:13.400Z,19.9533,-155.0975,39.6,3,Ml,,266.4,0.23356197,0.15,hv,hv60748166,2014-08-06T09:09:46.051Z,"13km N of Pepeekeo, Hawaii",earthquake
2014-08-06T00:22:21.710Z,36.5616,71.1745,237.47,4.2,mb,,75,0.739,0.33,us,usb000s0n0,2014-08-06T08:24:55.011Z,"34km WSW of Ashkasham, Afghanistan",earthquake
2014-08-06T00:09:38.050Z,54.1738,159.7911,124.57,4.2,mb,,137,1.338,0.84,us,usb000s0mz,2014-08-06T08:12:16.284Z,"144km NE of Yelizovo, Russia",earthquake
